device_id,first_seen,associated_customer_ids
dev_0000000607,2025-03-25,cust_0000000537
dev_0000000608,2024-11-03,cust_0000000538
dev_0000000609,2024-11-10,cust_0000000539
dev_0000000610,2024-01-17,cust_0000000540
dev_0000000611,2026-01-01,cust_0000000541
dev_0000000612,2025-11-22,cust_0000000542
dev_0000000613,2025-05-15,cust_0000000543
dev_0000000614,2025-10-01,cust_0000000544
dev_0000000615,2024-04-04,cust_0000000545
dev_0000000616,2026-01-06,cust_0000000546
dev_0000000617,2025-01-22,cust_0000000547
dev_0000000618,2024-10-05,cust_0000000548
dev_0000000619,2025-08-13,cust_0000000549
dev_0000000620,2025-08-05,cust_0000000550
dev_0000000621,2026-01-20,cust_0000000551
dev_0000000622,2024-02-07,cust_0000000552
dev_0000000623,2024-02-26,cust_0000000553
dev_0000000624,2024-06-12,cust_0000000554
dev_0000000625,2024-06-12,cust_0000000554
dev_0000000626,2024-01-11,cust_0000000555
dev_0000000627,2025-02-10,cust_0000000556
dev_0000000628,2025-02-10,cust_0000000556
dev_0000000629,2026-02-09,cust_0000000557
dev_0000000630,2025-01-17,cust_0000000558
dev_0000000631,2024-04-30,cust_0000000559
dev_0000000632,2024-02-20,cust_0000000560
dev_0000000633,2025-01-15,cust_0000000561
dev_0000000634,2025-04-16,cust_0000000562
dev_0000000635,2025-03-31,cust_0000000563
dev_0000000636,2025-11-14,cust_0000000564
dev_0000000637,2025-11-14,cust_0000000564
dev_0000000638,2026-02-24,cust_0000000565
dev_0000000639,2025-11-15,cust_0000000566
dev_0000000640,2026-04-02,cust_0000000567
dev_0000000641,2025-08-30,cust_0000000568
dev_0000000642,2025-02-08,cust_0000000569
dev_0000000643,2025-02-08,cust_0000000569
dev_0000000644,2026-03-28,cust_0000000570
dev_0000000645,2025-12-20,cust_0000000571
dev_0000000646,2025-12-24,cust_0000000572
dev_0000000647,2025-01-20,cust_0000000573
dev_0000000648,2025-02-15,cust_0000000574
dev_0000000649,2024-04-11,cust_0000000575
dev_0000000650,2026-01-25,cust_0000000576
dev_0000000651,2025-04-17,cust_0000000577
dev_0000000652,2025-07-23,cust_0000000578
dev_0000000653,2025-11-24,cust_0000000579
dev_0000000654,2025-12-02,cust_0000000580
dev_0000000655,2025-10-16,cust_0000000581
dev_0000000656,2024-08-18,cust_0000000582
dev_0000000657,2024-08-18,cust_0000000582
dev_0000000658,2026-01-29,cust_0000000583
dev_0000000659,2026-04-05,cust_0000000584
dev_0000000660,2023-12-19,cust_0000000585
dev_0000000661,2024-02-21,cust_0000000586
dev_0000000662,2024-12-03,cust_0000000587
dev_0000000663,2024-12-03,cust_0000000587
dev_0000000664,2024-11-17,cust_0000000588
dev_0000000665,2025-03-20,cust_0000000589
dev_0000000666,2024-08-17,cust_0000000590
dev_0000000667,2024-10-16,cust_0000000591
dev_0000000668,2025-04-01,cust_0000000592
dev_0000000669,2024-10-30,cust_0000000593
dev_0000000670,2024-06-25,cust_0000000594
dev_0000000671,2025-06-14,cust_0000000595
dev_0000000672,2025-06-15,cust_0000000596
dev_0000000673,2025-06-15,cust_0000000596
dev_0000000674,2025-03-29,cust_0000000597
dev_0000000675,2025-07-02,cust_0000000598
dev_0000000676,2024-11-03,cust_0000000599
dev_0000000677,2024-11-03,cust_0000000599
dev_0000000678,2024-08-03,cust_0000000600
dev_0000000679,2024-01-22,cust_0000000601
dev_0000000680,2025-05-24,cust_0000000602
dev_0000000681,2025-05-24,cust_0000000602
dev_0000000682,2024-03-25,cust_0000000603
dev_0000000683,2024-05-05,cust_0000000604
dev_0000000684,2025-03-12,cust_0000000605
dev_0000000685,2025-09-28,cust_0000000606
dev_0000000686,2025-01-09,cust_0000000607
dev_0000000687,2025-04-30,cust_0000000608
dev_0000000688,2024-07-21,cust_0000000609
dev_0000000689,2025-04-15,cust_0000000610
dev_0000000690,2025-06-23,cust_0000000611
dev_0000000691,2025-07-08,cust_0000000612
dev_0000000692,2024-07-17,cust_0000000613
dev_0000000693,2025-06-19,cust_0000000614
dev_0000000694,2025-08-12,cust_0000000615
dev_0000000695,2025-01-18,cust_0000000616
dev_0000000696,2025-02-23,cust_0000000617
dev_0000000697,2024-11-06,cust_0000000618
dev_0000000698,2024-03-19,cust_0000000619
dev_0000000699,2025-06-24,cust_0000000620
dev_0000000700,2026-04-19,cust_0000000621
dev_0000000701,2026-04-19,cust_0000000621
dev_0000000702,2025-03-01,cust_0000000622
dev_0000000703,2025-01-07,cust_0000000623
dev_0000000704,2024-08-20,cust_0000000624
dev_0000000705,2024-04-25,cust_0000000625
dev_0000000706,2026-01-19,cust_0000000626
dev_0000000707,2026-01-19,cust_0000000626
dev_0000000708,2025-05-18,cust_0000000627
dev_0000000709,2024-11-01,cust_0000000628
dev_0000000710,2024-11-01,cust_0000000628
dev_0000000711,2025-01-03,cust_0000000629
dev_0000000712,2025-10-20,cust_0000000630
dev_0000000713,2024-01-28,cust_0000000631
dev_0000000714,2026-04-30,cust_0000000632
dev_0000000715,2025-12-01,cust_0000000633
dev_0000000716,2024-02-21,cust_0000000634
dev_0000000717,2024-09-20,cust_0000000635
dev_0000000718,2024-09-20,cust_0000000635
dev_0000000719,2024-01-18,cust_0000000636
dev_0000000720,2025-09-14,cust_0000000637
dev_0000000721,2025-09-14,cust_0000000637
dev_0000000722,2024-09-01,cust_0000000638
dev_0000000723,2024-06-30,cust_0000000639
dev_0000000724,2024-05-01,cust_0000000640
dev_0000000725,2024-12-22,cust_0000000641
dev_0000000726,2025-11-02,cust_0000000642
dev_0000000727,2024-05-28,cust_0000000643
dev_0000000728,2025-07-12,cust_0000000644
dev_0000000729,2025-07-12,cust_0000000644
dev_0000000730,2025-11-19,cust_0000000645
dev_0000000731,2025-04-19,cust_0000000646
dev_0000000732,2024-10-21,cust_0000000647
dev_0000000733,2025-12-10,cust_0000000648
dev_0000000734,2024-02-19,cust_0000000649
dev_0000000735,2026-02-16,cust_0000000650
dev_0000000736,2025-03-21,cust_0000000651
dev_0000000737,2025-03-21,cust_0000000651
dev_0000000738,2025-05-16,cust_0000000652
dev_0000000739,2024-06-09,cust_0000000653
dev_0000000740,2024-06-09,cust_0000000653
dev_0000000741,2024-10-26,cust_0000000654
dev_0000000742,2025-09-23,cust_0000000655
dev_0000000743,2025-02-10,cust_0000000656
dev_0000000744,2024-04-26,cust_0000000657
dev_0000000745,2026-02-18,cust_0000000658
dev_0000000746,2024-06-20,cust_0000000659
dev_0000000747,2024-11-14,cust_0000000660
dev_0000000748,2025-10-16,cust_0000000661
dev_0000000749,2025-10-16,cust_0000000661
dev_0000000750,2025-01-16,cust_0000000662
dev_0000000751,2024-07-10,cust_0000000663
dev_0000000752,2025-12-15,cust_0000000664
dev_0000000753,2025-04-14,cust_0000000665
dev_0000000754,2023-12-28,cust_0000000666
dev_0000000755,2024-07-20,cust_0000000667
dev_0000000756,2023-12-26,cust_0000000668
dev_0000000757,2025-02-17,cust_0000000669
dev_0000000758,2024-05-09,cust_0000000670
dev_0000000759,2025-09-30,cust_0000000671
dev_0000000760,2025-09-24,cust_0000000672
dev_0000000761,2024-06-10,cust_0000000673
dev_0000000762,2024-05-24,cust_0000000674
dev_0000000763,2024-05-24,cust_0000000674
dev_0000000764,2025-06-30,cust_0000000675
dev_0000000765,2026-03-02,cust_0000000676
dev_0000000766,2025-05-09,cust_0000000677
dev_0000000767,2025-02-07,cust_0000000678
dev_0000000768,2024-01-01,cust_0000000679
dev_0000000769,2025-09-27,cust_0000000680
dev_0000000770,2025-09-27,cust_0000000680
dev_0000000771,2024-11-21,cust_0000000681
dev_0000000772,2024-11-21,cust_0000000681
dev_0000000773,2024-01-29,cust_0000000682
dev_0000000774,2024-08-21,cust_0000000683
dev_0000000775,2025-03-16,cust_0000000684
dev_0000000776,2024-04-10,cust_0000000685
dev_0000000777,2024-04-10,cust_0000000685
dev_0000000778,2025-05-05,cust_0000000686
dev_0000000779,2024-07-19,cust_0000000687
dev_0000000780,2025-10-20,cust_0000000688
dev_0000000781,2025-10-27,cust_0000000689
dev_0000000782,2024-06-06,cust_0000000690
dev_0000000783,2026-04-09,cust_0000000691
dev_0000000784,2026-01-29,cust_0000000692
dev_0000000785,2025-01-25,cust_0000000693
dev_0000000786,2026-03-10,cust_0000000694
dev_0000000787,2024-03-21,cust_0000000695
dev_0000000788,2024-03-21,cust_0000000695
dev_0000000789,2024-01-08,cust_0000000696
dev_0000000790,2024-01-08,cust_0000000697
dev_0000000791,2024-05-14,cust_0000000698
dev_0000000792,2024-05-14,cust_0000000698
dev_0000000793,2025-10-30,cust_0000000699
dev_0000000794,2025-06-06,cust_0000000700
dev_0000000795,2026-02-27,cust_0000000701
dev_0000000796,2024-08-01,cust_0000000702
dev_0000000797,2024-10-31,cust_0000000703
dev_0000000798,2025-04-15,cust_0000000704
dev_0000000799,2025-04-08,cust_0000000705
dev_0000000800,2026-03-04,cust_0000000706
dev_0000000801,2025-09-18,cust_0000000707
dev_0000000802,2024-06-06,cust_0000000708
dev_0000000803,2024-09-13,cust_0000000709
dev_0000000804,2024-03-27,cust_0000000710
dev_0000000805,2025-10-26,cust_0000000711
dev_0000000806,2026-01-25,cust_0000000712
dev_0000000807,2025-08-23,cust_0000000713
dev_0000000808,2025-08-23,cust_0000000713
dev_0000000809,2025-04-10,cust_0000000714
dev_0000000810,2026-01-05,cust_0000000715
dev_0000000811,2026-01-05,cust_0000000715
dev_0000000812,2025-01-01,cust_0000000716
dev_0000000813,2025-04-09,cust_0000000717
dev_0000000814,2023-12-18,cust_0000000718
dev_0000000815,2024-07-25,cust_0000000719
dev_0000000816,2024-01-17,cust_0000000720
dev_0000000817,2024-11-09,cust_0000000721
dev_0000000818,2024-01-19,cust_0000000722
dev_0000000819,2024-07-30,cust_0000000723
dev_0000000820,2024-09-28,cust_0000000724
dev_0000000821,2025-02-27,cust_0000000725
dev_0000000822,2025-02-10,cust_0000000726
dev_0000000823,2025-10-26,cust_0000000727
dev_0000000824,2024-10-17,cust_0000000728
dev_0000000825,2024-08-02,cust_0000000729
dev_0000000826,2024-01-05,cust_0000000730
dev_0000000827,2025-12-08,cust_0000000731
dev_0000000828,2025-05-24,cust_0000000732
dev_0000000829,2024-07-11,cust_0000000733
dev_0000000830,2024-02-01,cust_0000000734
dev_0000000831,2024-04-23,cust_0000000735
dev_0000000832,2024-08-09,cust_0000000736
dev_0000000833,2025-09-16,cust_0000000737
dev_0000000834,2026-04-25,cust_0000000738
dev_0000000835,2024-10-24,cust_0000000739
dev_0000000836,2025-07-26,cust_0000000740
dev_0000000837,2024-05-08,cust_0000000741
dev_0000000838,2025-10-04,cust_0000000742
dev_0000000839,2024-03-05,cust_0000000743
dev_0000000840,2024-03-05,cust_0000000743
dev_0000000841,2026-03-31,cust_0000000744
dev_0000000842,2024-12-31,cust_0000000745
dev_0000000843,2025-05-09,cust_0000000746
dev_0000000844,2025-07-16,cust_0000000747
dev_0000000845,2025-04-23,cust_0000000748
dev_0000000846,2025-04-09,cust_0000000749
dev_0000000847,2023-12-28,cust_0000000750
dev_0000000848,2025-07-31,cust_0000000751
dev_0000000849,2024-03-18,cust_0000000752
dev_0000000850,2026-03-16,cust_0000000753
dev_0000000851,2026-04-13,cust_0000000754
dev_0000000852,2026-04-13,cust_0000000754
dev_0000000853,2024-11-21,cust_0000000755
dev_0000000854,2025-06-04,cust_0000000756
dev_0000000855,2024-03-17,cust_0000000757
dev_0000000856,2024-03-17,cust_0000000757
dev_0000000857,2024-12-02,cust_0000000758
dev_0000000858,2025-12-23,cust_0000000759
dev_0000000859,2025-12-31,cust_0000000760
dev_0000000860,2025-12-31,cust_0000000760
dev_0000000861,2024-01-24,cust_0000000761
dev_0000000862,2024-02-21,cust_0000000762
dev_0000000863,2025-10-19,cust_0000000763
dev_0000000864,2025-03-09,cust_0000000764
dev_0000000865,2025-04-15,cust_0000000765
dev_0000000866,2025-04-15,cust_0000000765
dev_0000000867,2024-10-30,cust_0000000766
dev_0000000868,2024-08-21,cust_0000000767
dev_0000000869,2024-11-08,cust_0000000768
dev_0000000870,2026-03-26,cust_0000000769
dev_0000000871,2025-12-12,cust_0000000770
dev_0000000872,2025-12-12,cust_0000000770
dev_0000000873,2024-05-15,cust_0000000771
dev_0000000874,2024-05-15,cust_0000000771
dev_0000000875,2024-11-19,cust_0000000772
dev_0000000876,2024-02-18,cust_0000000773
dev_0000000877,2024-04-03,cust_0000000774
dev_0000000878,2024-03-05,cust_0000000775
dev_0000000879,2024-06-15,cust_0000000776
dev_0000000880,2024-11-14,cust_0000000777
dev_0000000881,2024-10-24,cust_0000000778
dev_0000000882,2024-07-28,cust_0000000779
dev_0000000883,2025-11-24,cust_0000000780
dev_0000000884,2025-02-13,cust_0000000781
dev_0000000885,2026-01-09,cust_0000000782
dev_0000000886,2025-12-01,cust_0000000783
dev_0000000887,2024-12-02,cust_0000000784
dev_0000000888,2025-10-27,cust_0000000785
dev_0000000889,2025-11-10,cust_0000000786
dev_0000000890,2024-11-10,cust_0000000787
dev_0000000891,2026-02-09,cust_0000000788
dev_0000000892,2026-02-09,cust_0000000788
dev_0000000893,2025-12-22,cust_0000000789
dev_0000000894,2024-04-16,cust_0000000790
dev_0000000895,2025-03-15,cust_0000000791
dev_0000000896,2025-02-12,cust_0000000792
dev_0000000897,2025-02-12,cust_0000000792
dev_0000000898,2025-02-04,cust_0000000793
dev_0000000899,2024-06-05,cust_0000000794
dev_0000000900,2026-01-22,cust_0000000795
dev_0000000901,2026-01-22,cust_0000000795
dev_0000000902,2025-08-29,cust_0000000796
dev_0000000903,2024-09-11,cust_0000000797
dev_0000000904,2025-04-02,cust_0000000798
dev_0000000905,2025-05-07,cust_0000000799
dev_0000000906,2025-04-27,cust_0000000800
dev_0000000907,2025-06-11,cust_0000000801
dev_0000000908,2025-05-08,cust_0000000802
dev_0000000909,2025-03-31,cust_0000000803
dev_0000000910,2025-03-31,cust_0000000803
dev_0000000911,2026-04-27,cust_0000000804
dev_0000000912,2026-04-27,cust_0000000804
dev_0000000913,2024-12-02,cust_0000000805
dev_0000000914,2024-07-13,cust_0000000806
dev_0000000915,2026-02-04,cust_0000000807
dev_0000000916,2025-07-24,cust_0000000808
dev_0000000917,2024-07-07,cust_0000000809
dev_0000000918,2025-02-20,cust_0000000810
dev_0000000919,2023-12-31,cust_0000000811
dev_0000000920,2024-01-18,cust_0000000812
dev_0000000921,2025-07-14,cust_0000000813
dev_0000000922,2026-02-24,cust_0000000814
dev_0000000923,2025-07-25,cust_0000000815
dev_0000000924,2025-08-22,cust_0000000816
dev_0000000925,2024-01-31,cust_0000000817
dev_0000000926,2026-03-24,cust_0000000818
dev_0000000927,2024-02-13,cust_0000000819
dev_0000000928,2024-02-13,cust_0000000819
dev_0000000929,2024-01-06,cust_0000000820
dev_0000000930,2024-04-15,cust_0000000821
dev_0000000931,2025-05-08,cust_0000000822
dev_0000000932,2025-01-26,cust_0000000823
dev_0000000933,2024-08-26,cust_0000000824
dev_0000000934,2025-05-27,cust_0000000825
dev_0000000935,2025-03-26,cust_0000000826
dev_0000000936,2025-09-15,cust_0000000827
dev_0000000937,2025-08-11,cust_0000000828
dev_0000000938,2025-08-11,cust_0000000828
dev_0000000939,2025-06-22,cust_0000000829
dev_0000000940,2025-09-13,cust_0000000830
dev_0000000941,2025-07-08,cust_0000000831
dev_0000000942,2025-01-06,cust_0000000832
dev_0000000943,2024-07-22,cust_0000000833
dev_0000000944,2024-03-05,cust_0000000834
dev_0000000945,2024-08-22,cust_0000000835
dev_0000000946,2025-03-03,cust_0000000836
dev_0000000947,2025-02-05,cust_0000000837
dev_0000000948,2025-04-07,cust_0000000838
dev_0000000949,2025-04-07,cust_0000000838
dev_0000000950,2024-02-15,cust_0000000839
dev_0000000951,2024-02-15,cust_0000000839
dev_0000000952,2024-02-01,cust_0000000840
dev_0000000953,2025-09-06,cust_0000000841
dev_0000000954,2024-02-29,cust_0000000842
dev_0000000955,2025-07-12,cust_0000000843
dev_0000000956,2024-11-23,cust_0000000844
dev_0000000957,2024-07-13,cust_0000000845
dev_0000000958,2024-07-13,cust_0000000845
dev_0000000959,2026-03-24,cust_0000000846
dev_0000000960,2025-08-02,cust_0000000847
dev_0000000961,2024-08-02,cust_0000000848
dev_0000000962,2025-04-20,cust_0000000849
dev_0000000963,2024-07-07,cust_0000000850
dev_0000000964,2026-02-09,cust_0000000851
dev_0000000965,2026-04-01,cust_0000000852
dev_0000000966,2026-04-03,cust_0000000853
dev_0000000967,2024-06-03,cust_0000000854
dev_0000000968,2026-02-06,cust_0000000855
dev_0000000969,2024-04-21,cust_0000000856
dev_0000000970,2025-09-14,cust_0000000857
dev_0000000971,2026-03-21,cust_0000000858
dev_0000000972,2024-03-16,cust_0000000859
dev_0000000973,2024-07-27,cust_0000000860
dev_0000000974,2025-09-21,cust_0000000861
dev_0000000975,2024-07-04,cust_0000000862
dev_0000000976,2025-05-08,cust_0000000863
dev_0000000977,2024-09-27,cust_0000000864
dev_0000000978,2024-01-12,cust_0000000865
dev_0000000979,2024-01-12,cust_0000000865
dev_0000000980,2024-02-16,cust_0000000866
dev_0000000981,2024-02-16,cust_0000000866
dev_0000000982,2024-05-21,cust_0000000867
dev_0000000983,2025-12-09,cust_0000000868
dev_0000000984,2024-12-28,cust_0000000869
dev_0000000985,2025-07-13,cust_0000000870
dev_0000000986,2025-07-13,cust_0000000870
dev_0000000987,2026-03-05,cust_0000000871
dev_0000000988,2026-03-03,cust_0000000872
dev_0000000989,2024-02-07,cust_0000000873
dev_0000000990,2025-09-18,cust_0000000874
dev_0000000991,2024-08-16,cust_0000000875
dev_0000000992,2024-08-16,cust_0000000875
dev_0000000993,2024-08-20,cust_0000000876
dev_0000000994,2024-08-20,cust_0000000876
dev_0000000995,2025-03-09,cust_0000000877
dev_0000000996,2024-03-12,cust_0000000878
dev_0000000997,2024-01-29,cust_0000000879
dev_0000000998,2024-09-15,cust_0000000880
dev_0000000999,2025-11-18,cust_0000000881
dev_0000001000,2025-03-13,cust_0000000882
dev_0000001001,2026-03-30,cust_0000000883
dev_0000001002,2024-12-07,cust_0000000884
dev_0000001003,2024-01-27,cust_0000000885
dev_0000001004,2025-03-04,cust_0000000886
dev_0000001005,2025-06-16,cust_0000000887
dev_0000001006,2024-05-05,cust_0000000888
dev_0000001007,2024-05-05,cust_0000000888
dev_0000001008,2025-09-23,cust_0000000889
dev_0000001009,2024-09-04,cust_0000000890
dev_0000001010,2025-05-30,cust_0000000891
dev_0000001011,2023-12-17,cust_0000000892
dev_0000001012,2024-12-07,cust_0000000893
dev_0000001013,2026-01-16,cust_0000000894
dev_0000001014,2026-01-16,cust_0000000894
dev_0000001015,2026-03-12,cust_0000000895
dev_0000001016,2025-01-19,cust_0000000896
dev_0000001017,2026-02-11,cust_0000000897
dev_0000001018,2024-08-28,cust_0000000898
dev_0000001019,2024-08-11,cust_0000000899
dev_0000001020,2024-02-16,cust_0000000900
dev_0000001021,2024-04-30,cust_0000000901
dev_0000001022,2026-02-05,cust_0000000902
dev_0000001023,2024-04-14,cust_0000000903
dev_0000001024,2024-04-14,cust_0000000903
dev_0000001025,2026-04-15,cust_0000000904
dev_0000001026,2024-08-28,cust_0000000905
dev_0000001027,2025-02-26,cust_0000000906
dev_0000001028,2025-11-10,cust_0000000907
dev_0000001029,2025-12-10,cust_0000000908
dev_0000001030,2025-12-10,cust_0000000908
dev_0000001031,2025-08-08,cust_0000000909
dev_0000001032,2026-02-28,cust_0000000910
dev_0000001033,2026-04-28,cust_0000000911
dev_0000001034,2025-08-03,cust_0000000912
dev_0000001035,2025-03-06,cust_0000000913
dev_0000001036,2024-06-17,cust_0000000914
dev_0000001037,2024-11-28,cust_0000000915
dev_0000001038,2024-05-13,cust_0000000916
dev_0000001039,2025-11-26,cust_0000000917
dev_0000001040,2025-11-26,cust_0000000917
dev_0000001041,2025-09-06,cust_0000000918
dev_0000001042,2025-02-25,cust_0000000919
dev_0000001043,2024-01-24,cust_0000000920
dev_0000001044,2026-02-22,cust_0000000921
dev_0000001045,2025-07-18,cust_0000000922
dev_0000001046,2024-12-19,cust_0000000923
dev_0000001047,2025-12-19,cust_0000000924
dev_0000001048,2026-01-02,cust_0000000925
dev_0000001049,2025-10-31,cust_0000000926
dev_0000001050,2025-10-31,cust_0000000926
dev_0000001051,2024-12-25,cust_0000000927
dev_0000001052,2024-09-03,cust_0000000928
dev_0000001053,2025-08-25,cust_0000000929
dev_0000001054,2023-12-23,cust_0000000930
dev_0000001055,2026-02-14,cust_0000000931
dev_0000001056,2025-01-14,cust_0000000932
dev_0000001057,2025-01-11,cust_0000000933
dev_0000001058,2024-03-22,cust_0000000934
dev_0000001059,2023-12-24,cust_0000000935
dev_0000001060,2024-01-31,cust_0000000936
dev_0000001061,2024-03-22,cust_0000000937
dev_0000001062,2024-07-08,cust_0000000938
dev_0000001063,2024-07-08,cust_0000000938
dev_0000001064,2025-06-18,cust_0000000939
dev_0000001065,2025-04-25,cust_0000000940
dev_0000001066,2025-09-26,cust_0000000941
dev_0000001067,2025-09-26,cust_0000000941
dev_0000001068,2024-05-31,cust_0000000942
dev_0000001069,2024-05-31,cust_0000000942
dev_0000001070,2026-01-06,cust_0000000943
