instrument_id,first_seen,associated_customer_ids
inst_0000000606,2025-03-09,cust_0000000531
inst_0000000607,2024-08-06,cust_0000000532
inst_0000000608,2025-06-15,cust_0000000533
inst_0000000609,2024-03-27,cust_0000000534
inst_0000000610,2025-08-28,cust_0000000535
inst_0000000611,2026-03-06,cust_0000000536
inst_0000000612,2025-03-25,cust_0000000537
inst_0000000613,2024-11-03,cust_0000000538
inst_0000000614,2024-11-10,cust_0000000539
inst_0000000615,2024-01-17,cust_0000000540
inst_0000000616,2026-01-01,cust_0000000541
inst_0000000617,2026-01-01,cust_0000000541
inst_0000000618,2025-11-22,cust_0000000542
inst_0000000619,2025-05-15,cust_0000000543
inst_0000000620,2025-10-01,cust_0000000544
inst_0000000621,2024-04-04,cust_0000000545
inst_0000000622,2024-04-04,cust_0000000545
inst_0000000623,2026-01-06,cust_0000000546
inst_0000000624,2025-01-22,cust_0000000547
inst_0000000625,2025-01-22,cust_0000000547
inst_0000000626,2024-10-05,cust_0000000548
inst_0000000627,2025-08-13,cust_0000000549
inst_0000000628,2025-08-05,cust_0000000550
inst_0000000629,2026-01-20,cust_0000000551
inst_0000000630,2024-02-07,cust_0000000552
inst_0000000631,2024-02-26,cust_0000000553
inst_0000000632,2024-06-12,cust_0000000554
inst_0000000633,2024-01-11,cust_0000000555
inst_0000000634,2025-02-10,cust_0000000556
inst_0000000635,2026-02-09,cust_0000000557
inst_0000000636,2025-01-17,cust_0000000558
inst_0000000637,2024-04-30,cust_0000000559
inst_0000000638,2024-02-20,cust_0000000560
inst_0000000639,2024-02-20,cust_0000000560
inst_0000000640,2025-01-15,cust_0000000561
inst_0000000641,2025-04-16,cust_0000000562
inst_0000000642,2025-03-31,cust_0000000563
inst_0000000643,2025-11-14,cust_0000000564
inst_0000000644,2025-11-14,cust_0000000564
inst_0000000645,2026-02-24,cust_0000000565
inst_0000000646,2025-11-15,cust_0000000566
inst_0000000647,2026-04-02,cust_0000000567
inst_0000000648,2026-04-02,cust_0000000567
inst_0000000649,2025-08-30,cust_0000000568
inst_0000000650,2025-02-08,cust_0000000569
inst_0000000651,2025-02-08,cust_0000000569
inst_0000000652,2026-03-28,cust_0000000570
inst_0000000653,2025-12-20,cust_0000000571
inst_0000000654,2025-12-24,cust_0000000572
inst_0000000655,2025-01-20,cust_0000000573
inst_0000000656,2025-02-15,cust_0000000574
inst_0000000657,2024-04-11,cust_0000000575
inst_0000000658,2026-01-25,cust_0000000576
inst_0000000659,2026-01-25,cust_0000000576
inst_0000000660,2025-04-17,cust_0000000577
inst_0000000661,2025-07-23,cust_0000000578
inst_0000000662,2025-07-23,cust_0000000578
inst_0000000663,2025-11-24,cust_0000000579
inst_0000000664,2025-12-02,cust_0000000580
inst_0000000665,2025-10-16,cust_0000000581
inst_0000000666,2024-08-18,cust_0000000582
inst_0000000667,2026-01-29,cust_0000000583
inst_0000000668,2026-04-05,cust_0000000584
inst_0000000669,2023-12-19,cust_0000000585
inst_0000000670,2024-02-21,cust_0000000586
inst_0000000671,2024-12-03,cust_0000000587
inst_0000000672,2024-11-17,cust_0000000588
inst_0000000673,2025-03-20,cust_0000000589
inst_0000000674,2024-08-17,cust_0000000590
inst_0000000675,2024-10-16,cust_0000000591
inst_0000000676,2025-04-01,cust_0000000592
inst_0000000677,2024-10-30,cust_0000000593
inst_0000000678,2024-06-25,cust_0000000594
inst_0000000679,2025-06-14,cust_0000000595
inst_0000000680,2025-06-15,cust_0000000596
inst_0000000681,2025-03-29,cust_0000000597
inst_0000000682,2025-07-02,cust_0000000598
inst_0000000683,2024-11-03,cust_0000000599
inst_0000000684,2024-08-03,cust_0000000600
inst_0000000685,2024-01-22,cust_0000000601
inst_0000000686,2024-01-22,cust_0000000601
inst_0000000687,2025-05-24,cust_0000000602
inst_0000000688,2024-03-25,cust_0000000603
inst_0000000689,2024-05-05,cust_0000000604
inst_0000000690,2025-03-12,cust_0000000605
inst_0000000691,2025-09-28,cust_0000000606
inst_0000000692,2025-01-09,cust_0000000607
inst_0000000693,2025-04-30,cust_0000000608
inst_0000000694,2024-07-21,cust_0000000609
inst_0000000695,2025-04-15,cust_0000000610
inst_0000000696,2025-06-23,cust_0000000611
inst_0000000697,2025-07-08,cust_0000000612
inst_0000000698,2024-07-17,cust_0000000613
inst_0000000699,2025-06-19,cust_0000000614
inst_0000000700,2025-08-12,cust_0000000615
inst_0000000701,2025-08-12,cust_0000000615
inst_0000000702,2025-01-18,cust_0000000616
inst_0000000703,2025-02-23,cust_0000000617
inst_0000000704,2024-11-06,cust_0000000618
inst_0000000705,2024-03-19,cust_0000000619
inst_0000000706,2024-03-19,cust_0000000619
inst_0000000707,2025-06-24,cust_0000000620
inst_0000000708,2026-04-19,cust_0000000621
inst_0000000709,2025-03-01,cust_0000000622
inst_0000000710,2025-01-07,cust_0000000623
inst_0000000711,2024-08-20,cust_0000000624
inst_0000000712,2024-04-25,cust_0000000625
inst_0000000713,2026-01-19,cust_0000000626
inst_0000000714,2025-05-18,cust_0000000627
inst_0000000715,2025-05-18,cust_0000000627
inst_0000000716,2024-11-01,cust_0000000628
inst_0000000717,2025-01-03,cust_0000000629
inst_0000000718,2025-10-20,cust_0000000630
inst_0000000719,2024-01-28,cust_0000000631
inst_0000000720,2026-04-30,cust_0000000632
inst_0000000721,2025-12-01,cust_0000000633
inst_0000000722,2024-02-21,cust_0000000634
inst_0000000723,2024-02-21,cust_0000000634
inst_0000000724,2024-09-20,cust_0000000635
inst_0000000725,2024-01-18,cust_0000000636
inst_0000000726,2024-01-18,cust_0000000636
inst_0000000727,2025-09-14,cust_0000000637
inst_0000000728,2025-09-14,cust_0000000637
inst_0000000729,2024-09-01,cust_0000000638
inst_0000000730,2024-06-30,cust_0000000639
inst_0000000731,2024-05-01,cust_0000000640
inst_0000000732,2024-12-22,cust_0000000641
inst_0000000733,2025-11-02,cust_0000000642
inst_0000000734,2024-05-28,cust_0000000643
inst_0000000735,2025-07-12,cust_0000000644
inst_0000000736,2025-11-19,cust_0000000645
inst_0000000737,2025-04-19,cust_0000000646
inst_0000000738,2024-10-21,cust_0000000647
inst_0000000739,2024-10-21,cust_0000000647
inst_0000000740,2025-12-10,cust_0000000648
inst_0000000741,2025-12-10,cust_0000000648
inst_0000000742,2024-02-19,cust_0000000649
inst_0000000743,2026-02-16,cust_0000000650
inst_0000000744,2025-03-21,cust_0000000651
inst_0000000745,2025-05-16,cust_0000000652
inst_0000000746,2024-06-09,cust_0000000653
inst_0000000747,2024-10-26,cust_0000000654
inst_0000000748,2025-09-23,cust_0000000655
inst_0000000749,2025-02-10,cust_0000000656
inst_0000000750,2024-04-26,cust_0000000657
inst_0000000751,2026-02-18,cust_0000000658
inst_0000000752,2024-06-20,cust_0000000659
inst_0000000753,2024-06-20,cust_0000000659
inst_0000000754,2024-11-14,cust_0000000660
inst_0000000755,2025-10-16,cust_0000000661
inst_0000000756,2025-01-16,cust_0000000662
inst_0000000757,2024-07-10,cust_0000000663
inst_0000000758,2025-12-15,cust_0000000664
inst_0000000759,2025-04-14,cust_0000000665
inst_0000000760,2025-04-14,cust_0000000665
inst_0000000761,2023-12-28,cust_0000000666
inst_0000000762,2023-12-28,cust_0000000666
inst_0000000763,2024-07-20,cust_0000000667
inst_0000000764,2024-07-20,cust_0000000667
inst_0000000765,2023-12-26,cust_0000000668
inst_0000000766,2023-12-26,cust_0000000668
inst_0000000767,2025-02-17,cust_0000000669
inst_0000000768,2024-05-09,cust_0000000670
inst_0000000769,2025-09-30,cust_0000000671
inst_0000000770,2025-09-30,cust_0000000671
inst_0000000771,2025-09-24,cust_0000000672
inst_0000000772,2025-09-24,cust_0000000672
inst_0000000773,2024-06-10,cust_0000000673
inst_0000000774,2024-05-24,cust_0000000674
inst_0000000775,2025-06-30,cust_0000000675
inst_0000000776,2026-03-02,cust_0000000676
inst_0000000777,2025-05-09,cust_0000000677
inst_0000000778,2025-02-07,cust_0000000678
inst_0000000779,2024-01-01,cust_0000000679
inst_0000000780,2025-09-27,cust_0000000680
inst_0000000781,2025-09-27,cust_0000000680
inst_0000000782,2024-11-21,cust_0000000681
inst_0000000783,2024-01-29,cust_0000000682
inst_0000000784,2024-08-21,cust_0000000683
inst_0000000785,2024-08-21,cust_0000000683
inst_0000000786,2025-03-16,cust_0000000684
inst_0000000787,2024-04-10,cust_0000000685
inst_0000000788,2025-05-05,cust_0000000686
inst_0000000789,2024-07-19,cust_0000000687
inst_0000000790,2025-10-20,cust_0000000688
inst_0000000791,2025-10-27,cust_0000000689
inst_0000000792,2024-06-06,cust_0000000690
inst_0000000793,2026-04-09,cust_0000000691
inst_0000000794,2026-01-29,cust_0000000692
inst_0000000795,2025-01-25,cust_0000000693
inst_0000000796,2026-03-10,cust_0000000694
inst_0000000797,2026-03-10,cust_0000000694
inst_0000000798,2024-03-21,cust_0000000695
inst_0000000799,2024-03-21,cust_0000000695
inst_0000000800,2024-01-08,cust_0000000696
inst_0000000801,2024-01-08,cust_0000000696
inst_0000000802,2024-01-08,cust_0000000697
inst_0000000803,2024-05-14,cust_0000000698
inst_0000000804,2025-10-30,cust_0000000699
inst_0000000805,2025-06-06,cust_0000000700
inst_0000000806,2026-02-27,cust_0000000701
inst_0000000807,2024-08-01,cust_0000000702
inst_0000000808,2024-10-31,cust_0000000703
inst_0000000809,2025-04-15,cust_0000000704
inst_0000000810,2025-04-08,cust_0000000705
inst_0000000811,2026-03-04,cust_0000000706
inst_0000000812,2025-09-18,cust_0000000707
inst_0000000813,2024-06-06,cust_0000000708
inst_0000000814,2024-09-13,cust_0000000709
inst_0000000815,2024-09-13,cust_0000000709
inst_0000000816,2024-03-27,cust_0000000710
inst_0000000817,2025-10-26,cust_0000000711
inst_0000000818,2026-01-25,cust_0000000712
inst_0000000819,2025-08-23,cust_0000000713
inst_0000000820,2025-04-10,cust_0000000714
inst_0000000821,2025-04-10,cust_0000000714
inst_0000000822,2026-01-05,cust_0000000715
inst_0000000823,2025-01-01,cust_0000000716
inst_0000000824,2025-04-09,cust_0000000717
inst_0000000825,2025-04-09,cust_0000000717
inst_0000000826,2023-12-18,cust_0000000718
inst_0000000827,2024-07-25,cust_0000000719
inst_0000000828,2024-01-17,cust_0000000720
inst_0000000829,2024-11-09,cust_0000000721
inst_0000000830,2024-01-19,cust_0000000722
inst_0000000831,2024-07-30,cust_0000000723
inst_0000000832,2024-09-28,cust_0000000724
inst_0000000833,2024-09-28,cust_0000000724
inst_0000000834,2025-02-27,cust_0000000725
inst_0000000835,2025-02-10,cust_0000000726
inst_0000000836,2025-10-26,cust_0000000727
inst_0000000837,2024-10-17,cust_0000000728
inst_0000000838,2024-08-02,cust_0000000729
inst_0000000839,2024-01-05,cust_0000000730
inst_0000000840,2025-12-08,cust_0000000731
inst_0000000841,2025-05-24,cust_0000000732
inst_0000000842,2024-07-11,cust_0000000733
inst_0000000843,2024-02-01,cust_0000000734
inst_0000000844,2024-04-23,cust_0000000735
inst_0000000845,2024-08-09,cust_0000000736
inst_0000000846,2025-09-16,cust_0000000737
inst_0000000847,2025-09-16,cust_0000000737
inst_0000000848,2026-04-25,cust_0000000738
inst_0000000849,2024-10-24,cust_0000000739
inst_0000000850,2025-07-26,cust_0000000740
inst_0000000851,2025-07-26,cust_0000000740
inst_0000000852,2024-05-08,cust_0000000741
inst_0000000853,2025-10-04,cust_0000000742
inst_0000000854,2025-10-04,cust_0000000742
inst_0000000855,2024-03-05,cust_0000000743
inst_0000000856,2024-03-05,cust_0000000743
inst_0000000857,2026-03-31,cust_0000000744
inst_0000000858,2024-12-31,cust_0000000745
inst_0000000859,2025-05-09,cust_0000000746
inst_0000000860,2025-05-09,cust_0000000746
inst_0000000861,2025-07-16,cust_0000000747
inst_0000000862,2025-04-23,cust_0000000748
inst_0000000863,2025-04-09,cust_0000000749
inst_0000000864,2025-04-09,cust_0000000749
inst_0000000865,2023-12-28,cust_0000000750
inst_0000000866,2025-07-31,cust_0000000751
inst_0000000867,2024-03-18,cust_0000000752
inst_0000000868,2026-03-16,cust_0000000753
inst_0000000869,2026-04-13,cust_0000000754
inst_0000000870,2024-11-21,cust_0000000755
inst_0000000871,2024-11-21,cust_0000000755
inst_0000000872,2025-06-04,cust_0000000756
inst_0000000873,2025-06-04,cust_0000000756
inst_0000000874,2024-03-17,cust_0000000757
inst_0000000875,2024-12-02,cust_0000000758
inst_0000000876,2025-12-23,cust_0000000759
inst_0000000877,2025-12-31,cust_0000000760
inst_0000000878,2024-01-24,cust_0000000761
inst_0000000879,2024-02-21,cust_0000000762
inst_0000000880,2025-10-19,cust_0000000763
inst_0000000881,2025-03-09,cust_0000000764
inst_0000000882,2025-04-15,cust_0000000765
inst_0000000883,2024-10-30,cust_0000000766
inst_0000000884,2024-08-21,cust_0000000767
inst_0000000885,2024-08-21,cust_0000000767
inst_0000000886,2024-11-08,cust_0000000768
inst_0000000887,2026-03-26,cust_0000000769
inst_0000000888,2025-12-12,cust_0000000770
inst_0000000889,2024-05-15,cust_0000000771
inst_0000000890,2024-11-19,cust_0000000772
inst_0000000891,2024-02-18,cust_0000000773
inst_0000000892,2024-04-03,cust_0000000774
inst_0000000893,2024-03-05,cust_0000000775
inst_0000000894,2024-06-15,cust_0000000776
inst_0000000895,2024-11-14,cust_0000000777
inst_0000000896,2024-10-24,cust_0000000778
inst_0000000897,2024-07-28,cust_0000000779
inst_0000000898,2025-11-24,cust_0000000780
inst_0000000899,2025-02-13,cust_0000000781
inst_0000000900,2026-01-09,cust_0000000782
inst_0000000901,2025-12-01,cust_0000000783
inst_0000000902,2025-12-01,cust_0000000783
inst_0000000903,2024-12-02,cust_0000000784
inst_0000000904,2025-10-27,cust_0000000785
inst_0000000905,2025-11-10,cust_0000000786
inst_0000000906,2024-11-10,cust_0000000787
inst_0000000907,2026-02-09,cust_0000000788
inst_0000000908,2026-02-09,cust_0000000788
inst_0000000909,2025-12-22,cust_0000000789
inst_0000000910,2024-04-16,cust_0000000790
inst_0000000911,2024-04-16,cust_0000000790
inst_0000000912,2025-03-15,cust_0000000791
inst_0000000913,2025-02-12,cust_0000000792
inst_0000000914,2025-02-12,cust_0000000792
inst_0000000915,2025-02-04,cust_0000000793
inst_0000000916,2025-02-04,cust_0000000793
inst_0000000917,2024-06-05,cust_0000000794
inst_0000000918,2026-01-22,cust_0000000795
inst_0000000919,2025-08-29,cust_0000000796
inst_0000000920,2024-09-11,cust_0000000797
inst_0000000921,2025-04-02,cust_0000000798
inst_0000000922,2025-05-07,cust_0000000799
inst_0000000923,2025-05-07,cust_0000000799
inst_0000000924,2025-04-27,cust_0000000800
inst_0000000925,2025-06-11,cust_0000000801
inst_0000000926,2025-05-08,cust_0000000802
inst_0000000927,2025-05-08,cust_0000000802
inst_0000000928,2025-03-31,cust_0000000803
inst_0000000929,2026-04-27,cust_0000000804
inst_0000000930,2024-12-02,cust_0000000805
inst_0000000931,2024-07-13,cust_0000000806
inst_0000000932,2024-07-13,cust_0000000806
inst_0000000933,2026-02-04,cust_0000000807
inst_0000000934,2025-07-24,cust_0000000808
inst_0000000935,2024-07-07,cust_0000000809
inst_0000000936,2024-07-07,cust_0000000809
inst_0000000937,2025-02-20,cust_0000000810
inst_0000000938,2023-12-31,cust_0000000811
inst_0000000939,2024-01-18,cust_0000000812
inst_0000000940,2025-07-14,cust_0000000813
inst_0000000941,2026-02-24,cust_0000000814
inst_0000000942,2025-07-25,cust_0000000815
inst_0000000943,2025-08-22,cust_0000000816
inst_0000000944,2024-01-31,cust_0000000817
inst_0000000945,2026-03-24,cust_0000000818
inst_0000000946,2026-03-24,cust_0000000818
inst_0000000947,2024-02-13,cust_0000000819
inst_0000000948,2024-01-06,cust_0000000820
inst_0000000949,2024-04-15,cust_0000000821
inst_0000000950,2025-05-08,cust_0000000822
inst_0000000951,2025-01-26,cust_0000000823
inst_0000000952,2024-08-26,cust_0000000824
inst_0000000953,2025-05-27,cust_0000000825
inst_0000000954,2025-03-26,cust_0000000826
inst_0000000955,2025-03-26,cust_0000000826
inst_0000000956,2025-09-15,cust_0000000827
inst_0000000957,2025-09-15,cust_0000000827
inst_0000000958,2025-08-11,cust_0000000828
inst_0000000959,2025-06-22,cust_0000000829
inst_0000000960,2025-09-13,cust_0000000830
inst_0000000961,2025-07-08,cust_0000000831
inst_0000000962,2025-01-06,cust_0000000832
inst_0000000963,2024-07-22,cust_0000000833
inst_0000000964,2024-03-05,cust_0000000834
inst_0000000965,2024-08-22,cust_0000000835
inst_0000000966,2025-03-03,cust_0000000836
inst_0000000967,2025-03-03,cust_0000000836
inst_0000000968,2025-02-05,cust_0000000837
inst_0000000969,2025-04-07,cust_0000000838
inst_0000000970,2024-02-15,cust_0000000839
inst_0000000971,2024-02-01,cust_0000000840
inst_0000000972,2025-09-06,cust_0000000841
inst_0000000973,2025-09-06,cust_0000000841
inst_0000000974,2024-02-29,cust_0000000842
inst_0000000975,2025-07-12,cust_0000000843
inst_0000000976,2025-07-12,cust_0000000843
inst_0000000977,2024-11-23,cust_0000000844
inst_0000000978,2024-07-13,cust_0000000845
inst_0000000979,2026-03-24,cust_0000000846
inst_0000000980,2025-08-02,cust_0000000847
inst_0000000981,2024-08-02,cust_0000000848
inst_0000000982,2024-08-02,cust_0000000848
inst_0000000983,2025-04-20,cust_0000000849
inst_0000000984,2024-07-07,cust_0000000850
inst_0000000985,2026-02-09,cust_0000000851
inst_0000000986,2026-04-01,cust_0000000852
inst_0000000987,2026-04-01,cust_0000000852
inst_0000000988,2026-04-03,cust_0000000853
inst_0000000989,2024-06-03,cust_0000000854
inst_0000000990,2026-02-06,cust_0000000855
inst_0000000991,2026-02-06,cust_0000000855
inst_0000000992,2024-04-21,cust_0000000856
inst_0000000993,2025-09-14,cust_0000000857
inst_0000000994,2026-03-21,cust_0000000858
inst_0000000995,2024-03-16,cust_0000000859
inst_0000000996,2024-07-27,cust_0000000860
inst_0000000997,2025-09-21,cust_0000000861
inst_0000000998,2024-07-04,cust_0000000862
inst_0000000999,2025-05-08,cust_0000000863
inst_0000001000,2024-09-27,cust_0000000864
inst_0000001001,2024-01-12,cust_0000000865
inst_0000001002,2024-01-12,cust_0000000865
inst_0000001003,2024-02-16,cust_0000000866
inst_0000001004,2024-05-21,cust_0000000867
inst_0000001005,2025-12-09,cust_0000000868
inst_0000001006,2025-12-09,cust_0000000868
inst_0000001007,2024-12-28,cust_0000000869
inst_0000001008,2025-07-13,cust_0000000870
inst_0000001009,2026-03-05,cust_0000000871
inst_0000001010,2026-03-03,cust_0000000872
inst_0000001011,2026-03-03,cust_0000000872
inst_0000001012,2024-02-07,cust_0000000873
inst_0000001013,2025-09-18,cust_0000000874
inst_0000001014,2025-09-18,cust_0000000874
inst_0000001015,2024-08-16,cust_0000000875
inst_0000001016,2024-08-16,cust_0000000875
inst_0000001017,2024-08-20,cust_0000000876
inst_0000001018,2025-03-09,cust_0000000877
inst_0000001019,2025-03-09,cust_0000000877
inst_0000001020,2024-03-12,cust_0000000878
inst_0000001021,2024-01-29,cust_0000000879
inst_0000001022,2024-09-15,cust_0000000880
inst_0000001023,2024-09-15,cust_0000000880
inst_0000001024,2025-11-18,cust_0000000881
inst_0000001025,2025-03-13,cust_0000000882
inst_0000001026,2026-03-30,cust_0000000883
inst_0000001027,2024-12-07,cust_0000000884
inst_0000001028,2024-01-27,cust_0000000885
inst_0000001029,2025-03-04,cust_0000000886
inst_0000001030,2025-06-16,cust_0000000887
inst_0000001031,2024-05-05,cust_0000000888
inst_0000001032,2025-09-23,cust_0000000889
inst_0000001033,2024-09-04,cust_0000000890
inst_0000001034,2025-05-30,cust_0000000891
inst_0000001035,2023-12-17,cust_0000000892
inst_0000001036,2023-12-17,cust_0000000892
inst_0000001037,2024-12-07,cust_0000000893
inst_0000001038,2024-12-07,cust_0000000893
inst_0000001039,2026-01-16,cust_0000000894
inst_0000001040,2026-03-12,cust_0000000895
inst_0000001041,2025-01-19,cust_0000000896
inst_0000001042,2026-02-11,cust_0000000897
inst_0000001043,2024-08-28,cust_0000000898
inst_0000001044,2024-08-11,cust_0000000899
inst_0000001045,2024-08-11,cust_0000000899
